VM,Powerstate,Template,SRM Placeholder,Disk,Disk Key,Disk Path,Capacity MiB,Raw,Disk Mode,Thin,Eagerly Scrub,Split,Write Through,Level,Shares,Reservation,Limit,Controller,Label,SCSI Unit #,Unit #,Shared Bus,Path,Raw LUN ID,Raw Comp. Mode,Internal Sort Column,Annotation,NB_LAST_BACKUP,Datacenter,Cluster,Host,Folder,OS according to the configuration file,OS according to the VMware Tools,VM ID,VM UUID,VMs,VI SDK Server,VI SDK UUID
ecbrtskf01,poweredOn,False,False,Hard disk 2,2001,D:\,61440,False,persistent,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,SCSI controller 0,7,1,noSharing,[DiskLun_Servidores_Test_Nimble_5] ecbrtskf01/ecbrtskf01_1.vmdk,,,ecbrtskf01 2001,,,DCP,Cluster_Test,ecbrtssx04.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-3227,423ec42d-514c-5580-c61d-274e99fda6b9,,172.20.1.174,172.20.1.174
ecbrtskf01,poweredOn,False,False,Hard disk 3,2002,E:\,215040,False,persistent,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,SCSI controller 0,7,2,noSharing,[DiskLun_Servidores_Test_Nimble_5] ecbrtskf01/ecbrtskf01_2.vmdk,,,ecbrtskf01 2002,,,DCP,Cluster_Test,ecbrtssx04.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-3227,423ec42d-514c-5580-c61d-274e99fda6b9,,172.20.1.174,172.20.1.174
ecbrtskw01,poweredOn,False,False,Hard disk 1,2000,C:\,153600,False,persistent,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,SCSI controller 0,7,0,noSharing,[DiskLun_Servidores_Test_Nimble_4] ecbrtskw01/ecbrtskw01.vmdk,,,ecbrtskw01 2000,,,DCP,Cluster_Test,ecbrtssx04.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-3174,423ebd39-48e7-e586-2139-bf832cd48c9f,,172.20.1.174,172.20.1.174
ecbrtskw01,poweredOn,False,False,Hard disk 2,2001,D:\,30720,False,persistent,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,SCSI controller 0,7,1,noSharing,[DiskLun_Servidores_Test_Nimble_4] ecbrtskw01/ecbrtskw01_1.vmdk,,,ecbrtskw01 2001,,,DCP,Cluster_Test,ecbrtssx04.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-3174,423ebd39-48e7-e586-2139-bf832cd48c9f,,172.20.1.174,172.20.1.174
ecbrtslx03,poweredOn,False,False,Hard disk 1,2000,"/, /boot",153600,False,persistent,True,False,False,False,normal,1000,0,-1,LSI Logic,SCSI controller 0,7,0,noSharing,[DiskLun_Servidores_Test_Nimble_3] ecbrtslx03/ecbrtslx03.vmdk,,,ecbrtslx03 2000,,,DCP,Cluster_Test,ecbrtssx04.bgr.com,/DCP,Ubuntu Linux (64-bit),Ubuntu Linux (64-bit),vm-10098,422eb230-50ec-8562-8bc4-ac120b6610bb,,172.20.1.174,172.20.1.174
ecbrtspocAD_client,poweredOn,False,False,Hard disk 1,2000,C:\,51200,False,persistent,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,SCSI controller 0,7,0,noSharing,[DiskLun_Servidores_Test_Nimble_3] ecbrtspocAD_client/ecbrtspocAD_client.vmdk,,,ecbrtspocAD_client 2000,,,DCP,Cluster_Test,ecbrtssx05.bgr.com,/DCP,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2019 (64-bit),vm-10083,422e9171-5f83-4616-9e84-2d0043d02054,,172.20.1.174,172.20.1.174
ecbrtspocAD_client,poweredOn,False,False,Hard disk 2,2001,D:\,40960,False,persistent,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,SCSI controller 0,7,1,noSharing,[DiskLun_Servidores_Test_Nimble_3] ecbrtspocAD_client/ecbrtspocAD_client_1.vmdk,,,ecbrtspocAD_client 2001,,,DCP,Cluster_Test,ecbrtssx05.bgr.com,/DCP,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2019 (64-bit),vm-10083,422e9171-5f83-4616-9e84-2d0043d02054,,172.20.1.174,172.20.1.174
ecbrtspoccl01,poweredOn,False,False,Hard disk 1,2000,C:\,92160,False,persistent,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,SCSI controller 0,7,0,noSharing,[DiskLun_Servidores_Test_Nimble_4] ecbrtspoccl01/ecbrtspoccl01.vmdk,,,ecbrtspoccl01 2000,,,DCP,Cluster_Test,ecbrtssx06.bgr.com,/DCP,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-20134,422e5ff1-1510-28ed-3bef-b3721c1945fd,,172.20.1.174,172.20.1.174
ecbrtspoccl01,poweredOn,False,False,Hard disk 2,2001,D:\,40960,False,independent_persistent,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,SCSI controller 0,7,1,noSharing,[DiskLun_Servidores_Test_Nimble_4] ecbrtspoccl01/ecbrtspoccl01_1.vmdk,,,ecbrtspoccl01 2001,,,DCP,Cluster_Test,ecbrtssx06.bgr.com,/DCP,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-20134,422e5ff1-1510-28ed-3bef-b3721c1945fd,,172.20.1.174,172.20.1.174
ecbrtspoccl01,poweredOn,False,False,Hard disk 3,2016,E:\,30720,False,independent_persistent,False,True,False,False,normal,1000,0,-1,VMware paravirtual SCSI,SCSI controller 1,7,0,virtualSharing,[DiskLun_Servidores_Test_Nimble_4] ecbrtspoccl01/ecbrtspoccl01_2.vmdk,,,ecbrtspoccl01 2016,,,DCP,Cluster_Test,ecbrtssx06.bgr.com,/DCP,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-20134,422e5ff1-1510-28ed-3bef-b3721c1945fd,,172.20.1.174,172.20.1.174
ecbrtspoccl02,poweredOn,False,False,Hard disk 1,2000,C:\,92160,False,persistent,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,SCSI controller 0,7,0,noSharing,[DiskLun_Servidores_Test_Nimble_4] ecbrtspoccl02/ecbrtspoccl02.vmdk,,,ecbrtspoccl02 2000,,,DCP,Cluster_Test,ecbrtssx05.bgr.com,/DCP,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-19362,422e3eba-fdc5-2856-fd3f-d4b6ebbe71ba,,172.20.1.174,172.20.1.174
ecbrtspoccl02,poweredOn,False,False,Hard disk 2,2001,D:\,40960,False,persistent,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,SCSI controller 0,7,1,noSharing,[DiskLun_Servidores_Test_Nimble_4] ecbrtspoccl02/ecbrtspoccl02_1.vmdk,,,ecbrtspoccl02 2001,,,DCP,Cluster_Test,ecbrtssx05.bgr.com,/DCP,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-19362,422e3eba-fdc5-2856-fd3f-d4b6ebbe71ba,,172.20.1.174,172.20.1.174
ecbrtspoccl02,poweredOn,False,False,Hard disk 3,2016,,30720,False,independent_persistent,False,True,False,False,normal,1000,0,-1,VMware paravirtual SCSI,SCSI controller 1,7,0,virtualSharing,[DiskLun_Servidores_Test_Nimble_4] ecbrtspoccl01/ecbrtspoccl01_2.vmdk,,,ecbrtspoccl02 2016,,,DCP,Cluster_Test,ecbrtssx05.bgr.com,/DCP,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-19362,422e3eba-fdc5-2856-fd3f-d4b6ebbe71ba,,172.20.1.174,172.20.1.174
ecbrtsq10,poweredOn,False,False,Hard disk 1,2000,C:\,81920,False,persistent,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,SCSI controller 0,7,0,noSharing,[DiskLun_Servidores_Test_Nimble_1] ecbrtsq10/ecbrtsq10_3.vmdk,,,ecbrtsq10 2000,,,DCP,Cluster_Test,ecbrtssx06.bgr.com,/DCP,Microsoft Windows Server 2008 R2 (64-bit),Microsoft Windows Server 2008 R2 (64-bit),vm-3213,423eb18f-2443-eeca-bdbd-2b3bfd6f5c66,,172.20.1.174,172.20.1.174
ecbrtsq10,poweredOn,False,False,Hard disk 2,2001,D:\,204800,False,persistent,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,SCSI controller 0,7,1,noSharing,[DiskLun_Servidores_Test_Nimble_1] ecbrtsq10/ecbrtsq10_2.vmdk,,,ecbrtsq10 2001,,,DCP,Cluster_Test,ecbrtssx06.bgr.com,/DCP,Microsoft Windows Server 2008 R2 (64-bit),Microsoft Windows Server 2008 R2 (64-bit),vm-3213,423eb18f-2443-eeca-bdbd-2b3bfd6f5c66,,172.20.1.174,172.20.1.174
ecbrtsq10,poweredOn,False,False,Hard disk 3,2002,G:\,256000,False,persistent,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,SCSI controller 0,7,2,noSharing,[DiskLun_Servidores_Test_Nimble_1] ecbrtsq10/ecbrtsq10.vmdk,,,ecbrtsq10 2002,,,DCP,Cluster_Test,ecbrtssx06.bgr.com,/DCP,Microsoft Windows Server 2008 R2 (64-bit),Microsoft Windows Server 2008 R2 (64-bit),vm-3213,423eb18f-2443-eeca-bdbd-2b3bfd6f5c66,,172.20.1.174,172.20.1.174
ecbrtsq15,poweredOn,False,False,Hard disk 1,2000,C:\,153600,False,persistent,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,SCSI controller 0,7,0,noSharing,[DiskLun_Servidores_Test_Nimble_1] ecbrtsq15/ecbrtsq15.vmdk,,,ecbrtsq15 2000,,,DCP,Cluster_Test,ecbrtssx04.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012 (64-bit),vm-3143,423efb25-39e8-5cd0-05eb-3363a73d98c8,,172.20.1.174,172.20.1.174
ecbrtsq15,poweredOn,False,False,Hard disk 2,2001,D:\,92160,False,persistent,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,SCSI controller 0,7,1,noSharing,[DiskLun_Servidores_Test_Nimble_1] ecbrtsq15/ecbrtsq15_1.vmdk,,,ecbrtsq15 2001,,,DCP,Cluster_Test,ecbrtssx04.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2012 (64-bit),vm-3143,423efb25-39e8-5cd0-05eb-3363a73d98c8,,172.20.1.174,172.20.1.174
ecbrtsq17,poweredOn,False,False,Hard disk 1,2000,C:\,153600,False,persistent,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,SCSI controller 0,7,0,noSharing,[DiskLun_Servidores_Test_Nimble_2] ecbrtsq17/ecbrtsq17_10.vmdk,,,ecbrtsq17 2000,,"Wed Nov 13 09:43:51 2024 -0500,ecbrprps1.bgr.com,Test_UIO_VM_ECBRTSQ17",DCP,Cluster_Test,ecbrtssx05.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-3153,423e10bc-0a40-35b5-2bed-62cfabba60ba,,172.20.1.174,172.20.1.174
ecbrtsq17,poweredOn,False,False,Hard disk 2,2001,D:\,1163919,False,persistent,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,SCSI controller 0,7,1,noSharing,[DiskLun_Servidores_Test_Nimble_2] ecbrtsq17/ecbrtsq17_1.vmdk,,,ecbrtsq17 2001,,"Wed Nov 13 09:43:51 2024 -0500,ecbrprps1.bgr.com,Test_UIO_VM_ECBRTSQ17",DCP,Cluster_Test,ecbrtssx05.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-3153,423e10bc-0a40-35b5-2bed-62cfabba60ba,,172.20.1.174,172.20.1.174
ecbrtsq17,poweredOn,False,False,Hard disk 3,2002,L:\,870400,False,persistent,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,SCSI controller 0,7,2,noSharing,[DiskLun_Servidores_Test_Nimble_2] ecbrtsq17/ecbrtsq17_2.vmdk,,,ecbrtsq17 2002,,"Wed Nov 13 09:43:51 2024 -0500,ecbrprps1.bgr.com,Test_UIO_VM_ECBRTSQ17",DCP,Cluster_Test,ecbrtssx05.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-3153,423e10bc-0a40-35b5-2bed-62cfabba60ba,,172.20.1.174,172.20.1.174
ecbrtsq17,poweredOn,False,False,Hard disk 4,2003,T:\,392192,False,persistent,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,SCSI controller 0,7,3,noSharing,[DiskLun_Servidores_Test_Nimble_2] ecbrtsq17/ecbrtsq17_3.vmdk,,,ecbrtsq17 2003,,"Wed Nov 13 09:43:51 2024 -0500,ecbrprps1.bgr.com,Test_UIO_VM_ECBRTSQ17",DCP,Cluster_Test,ecbrtssx05.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-3153,423e10bc-0a40-35b5-2bed-62cfabba60ba,,172.20.1.174,172.20.1.174
ecbrtsq17,poweredOn,False,False,Hard disk 5,2004,R:\,245760,False,persistent,False,True,False,False,normal,1000,0,-1,LSI Logic SAS,SCSI controller 0,7,4,noSharing,[DiskLun_Servidores_Test_Nimble_2] ecbrtsq17/ecbrtsq17_5.vmdk,,,ecbrtsq17 2004,,"Wed Nov 13 09:43:51 2024 -0500,ecbrprps1.bgr.com,Test_UIO_VM_ECBRTSQ17",DCP,Cluster_Test,ecbrtssx05.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-3153,423e10bc-0a40-35b5-2bed-62cfabba60ba,,172.20.1.174,172.20.1.174
ecbrtsq17,poweredOn,False,False,Hard disk 6,2005,X:\,307200,False,persistent,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,SCSI controller 0,7,5,noSharing,[DiskLun_Servidores_Test_Nimble_2] ecbrtsq17/ecbrtsq17_6.vmdk,,,ecbrtsq17 2005,,"Wed Nov 13 09:43:51 2024 -0500,ecbrprps1.bgr.com,Test_UIO_VM_ECBRTSQ17",DCP,Cluster_Test,ecbrtssx05.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-3153,423e10bc-0a40-35b5-2bed-62cfabba60ba,,172.20.1.174,172.20.1.174
ecbrtsq17,poweredOn,False,False,Hard disk 7,2006,G:\,780288,False,persistent,False,False,False,False,normal,1000,0,-1,LSI Logic SAS,SCSI controller 0,7,6,noSharing,[DiskLun_Servidores_Test_Nimble_2] ecbrtsq17/ecbrtsq17_7.vmdk,,,ecbrtsq17 2006,,"Wed Nov 13 09:43:51 2024 -0500,ecbrprps1.bgr.com,Test_UIO_VM_ECBRTSQ17",DCP,Cluster_Test,ecbrtssx05.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-3153,423e10bc-0a40-35b5-2bed-62cfabba60ba,,172.20.1.174,172.20.1.174
ecbrtsq17,poweredOn,False,False,Hard disk 8,2008,H:\,358400,False,persistent,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,SCSI controller 0,7,8,noSharing,[DiskLun_Servidores_Test_Nimble_2] ecbrtsq17/ecbrtsq17_8.vmdk,,,ecbrtsq17 2008,,"Wed Nov 13 09:43:51 2024 -0500,ecbrprps1.bgr.com,Test_UIO_VM_ECBRTSQ17",DCP,Cluster_Test,ecbrtssx05.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-3153,423e10bc-0a40-35b5-2bed-62cfabba60ba,,172.20.1.174,172.20.1.174
ecbrtsq17,poweredOn,False,False,Hard disk 9,2009,F:\,256000,False,persistent,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,SCSI controller 0,7,9,noSharing,[DiskLun_Servidores_Test_Nimble_2] ecbrtsq17/ecbrtsq17_9.vmdk,,,ecbrtsq17 2009,,"Wed Nov 13 09:43:51 2024 -0500,ecbrprps1.bgr.com,Test_UIO_VM_ECBRTSQ17",DCP,Cluster_Test,ecbrtssx05.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-3153,423e10bc-0a40-35b5-2bed-62cfabba60ba,,172.20.1.174,172.20.1.174
ecbrtsq17,poweredOn,False,False,Hard disk 10,2010,J:\,460800,False,persistent,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,SCSI controller 0,7,10,noSharing,[DiskLun_Servidores_Test_Nimble_2] ecbrtsq17/ecbrtsq17.vmdk,,,ecbrtsq17 2010,,"Wed Nov 13 09:43:51 2024 -0500,ecbrprps1.bgr.com,Test_UIO_VM_ECBRTSQ17",DCP,Cluster_Test,ecbrtssx05.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-3153,423e10bc-0a40-35b5-2bed-62cfabba60ba,,172.20.1.174,172.20.1.174
ecbrtsq18,poweredOn,False,False,Hard disk 1,2000,C:\,153600,False,persistent,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,SCSI controller 0,7,0,noSharing,[DiskLun_Servidores_Test_Nimble_3] ecbrtsq18/ecbrtsq18_4.vmdk,,,ecbrtsq18 2000,,,DCP,Cluster_Test,ecbrtssx05.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-3219,423eda59-c3b6-8105-f56f-fe83fd658023,,172.20.1.174,172.20.1.174
ecbrtsq18,poweredOn,False,False,Hard disk 2,2001,,333824,False,persistent,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,SCSI controller 0,7,1,noSharing,[DiskLun_Servidores_Test_Nimble_3] ecbrtsq18/ecbrtsq18_3.vmdk,,,ecbrtsq18 2001,,,DCP,Cluster_Test,ecbrtssx05.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-3219,423eda59-c3b6-8105-f56f-fe83fd658023,,172.20.1.174,172.20.1.174
ecbrtsq18,poweredOn,False,False,Hard disk 3,2002,L:\,30720,False,persistent,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,SCSI controller 0,7,2,noSharing,[DiskLun_Servidores_Test_Nimble_3] ecbrtsq18/ecbrtsq18.vmdk,,,ecbrtsq18 2002,,,DCP,Cluster_Test,ecbrtssx05.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-3219,423eda59-c3b6-8105-f56f-fe83fd658023,,172.20.1.174,172.20.1.174
ecbrtsq18,poweredOn,False,False,Hard disk 4,2003,T:\,10240,False,persistent,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,SCSI controller 0,7,3,noSharing,[DiskLun_Servidores_Test_Nimble_3] ecbrtsq18/ecbrtsq18_1.vmdk,,,ecbrtsq18 2003,,,DCP,Cluster_Test,ecbrtssx05.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-3219,423eda59-c3b6-8105-f56f-fe83fd658023,,172.20.1.174,172.20.1.174
ecbrtsq18,poweredOn,False,False,Hard disk 5,2004,F:\,30720,False,persistent,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,SCSI controller 0,7,4,noSharing,[DiskLun_Servidores_Test_Nimble_3] ecbrtsq18/ecbrtsq18_2.vmdk,,,ecbrtsq18 2004,,,DCP,Cluster_Test,ecbrtssx05.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-3219,423eda59-c3b6-8105-f56f-fe83fd658023,,172.20.1.174,172.20.1.174
ecbrtsq18,poweredOn,False,False,Hard disk 6,2005,G:\,71680,False,persistent,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,SCSI controller 0,7,5,noSharing,[DiskLun_Servidores_Test_Nimble_3] ecbrtsq18/ecbrtsq18_5.vmdk,,,ecbrtsq18 2005,,,DCP,Cluster_Test,ecbrtssx05.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-3219,423eda59-c3b6-8105-f56f-fe83fd658023,,172.20.1.174,172.20.1.174
ecbrtsq18clon,poweredOn,False,False,Hard disk 1,2000,C:\,153600,False,persistent,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,SCSI controller 0,7,0,noSharing,[DiskLun_Servidores_Test_Nimble_4] ecbrtsq18clon/ecbrtsq18clon_4.vmdk,,,ecbrtsq18clon 2000,,,DCP,Cluster_Test,ecbrtssx06.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-46541,422ea4ec-a83c-d87f-1584-fb2bd681ba8f,,172.20.1.174,172.20.1.174
ecbrtsq18clon,poweredOn,False,False,Hard disk 2,2001,,333824,False,persistent,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,SCSI controller 0,7,1,noSharing,[DiskLun_Servidores_Test_Nimble_4] ecbrtsq18clon/ecbrtsq18clon_3.vmdk,,,ecbrtsq18clon 2001,,,DCP,Cluster_Test,ecbrtssx06.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-46541,422ea4ec-a83c-d87f-1584-fb2bd681ba8f,,172.20.1.174,172.20.1.174
ecbrtsq18clon,poweredOn,False,False,Hard disk 3,2002,L:\,30720,False,persistent,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,SCSI controller 0,7,2,noSharing,[DiskLun_Servidores_Test_Nimble_4] ecbrtsq18clon/ecbrtsq18clon.vmdk,,,ecbrtsq18clon 2002,,,DCP,Cluster_Test,ecbrtssx06.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-46541,422ea4ec-a83c-d87f-1584-fb2bd681ba8f,,172.20.1.174,172.20.1.174
ecbrtsq18clon,poweredOn,False,False,Hard disk 4,2003,T:\,10240,False,persistent,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,SCSI controller 0,7,3,noSharing,[DiskLun_Servidores_Test_Nimble_4] ecbrtsq18clon/ecbrtsq18clon_1.vmdk,,,ecbrtsq18clon 2003,,,DCP,Cluster_Test,ecbrtssx06.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-46541,422ea4ec-a83c-d87f-1584-fb2bd681ba8f,,172.20.1.174,172.20.1.174
ecbrtsq19,poweredOn,False,False,Hard disk 1,2000,C:\,153600,False,persistent,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,SCSI controller 0,7,0,noSharing,[DiskLun_Servidores_Test_Nimble_3] ecbrtsq19/ecbrtsq19_3.vmdk,,,ecbrtsq19 2000,,,DCP,Cluster_Test,ecbrtssx04.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-3183,423e0d68-83fd-0313-acd0-536987b057df,,172.20.1.174,172.20.1.174
ecbrtsq19,poweredOn,False,False,Hard disk 2,2001,D:\,972800,False,independent_persistent,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,SCSI controller 0,7,1,noSharing,[DiskLun_Servidores_Test_Nimble_3] ecbrtsq19/ecbrtsq19_1.vmdk,,,ecbrtsq19 2001,,,DCP,Cluster_Test,ecbrtssx04.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-3183,423e0d68-83fd-0313-acd0-536987b057df,,172.20.1.174,172.20.1.174
ecbrtsq19,poweredOn,False,False,Hard disk 3,2002,F:\,204800,False,persistent,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,SCSI controller 0,7,2,noSharing,[DiskLun_Servidores_Test_Nimble_3] ecbrtsq19/ecbrtsq19_2.vmdk,,,ecbrtsq19 2002,,,DCP,Cluster_Test,ecbrtssx04.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-3183,423e0d68-83fd-0313-acd0-536987b057df,,172.20.1.174,172.20.1.174
ecbrtsq20,poweredOn,False,False,Hard disk 1,2000,C:\,153600,False,persistent,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,SCSI controller 0,7,0,noSharing,[DiskLun_Servidores_Test_Nimble_2] ecbrtsq20/ecbrtsq20_2.vmdk,,,ecbrtsq20 2000,,,DCP,Cluster_Test,ecbrtssx06.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-3220,423ef11d-5dde-f0d0-8b6d-b54e5c76c8e8,,172.20.1.174,172.20.1.174
ecbrtsq20,poweredOn,False,False,Hard disk 2,2001,D:\,256000,False,persistent,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,SCSI controller 0,7,1,noSharing,[DiskLun_Servidores_Test_Nimble_2] ecbrtsq20/ecbrtsq20_4.vmdk,,,ecbrtsq20 2001,,,DCP,Cluster_Test,ecbrtssx06.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-3220,423ef11d-5dde-f0d0-8b6d-b54e5c76c8e8,,172.20.1.174,172.20.1.174
ecbrtsq20,poweredOn,False,False,Hard disk 3,2002,E:\,81920,False,persistent,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,SCSI controller 0,7,2,noSharing,[DiskLun_Servidores_Test_Nimble_2] ecbrtsq20/ecbrtsq20.vmdk,,,ecbrtsq20 2002,,,DCP,Cluster_Test,ecbrtssx06.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-3220,423ef11d-5dde-f0d0-8b6d-b54e5c76c8e8,,172.20.1.174,172.20.1.174
ecbrtsq21,poweredOn,False,False,Hard disk 1,2000,C:\,153600,False,persistent,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,SCSI controller 0,7,0,noSharing,[DiskLun_Servidores_Test_Nimble_1] ecbrtsq21/ecbrtsq21_2.vmdk,,,ecbrtsq21 2000,,,DCP,Cluster_Test,ecbrtssx04.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-3154,423e2130-05b5-955d-3c7d-f9ef7fa8210c,,172.20.1.174,172.20.1.174
ecbrtsq21,poweredOn,False,False,Hard disk 2,2001,E:\,194560,False,persistent,True,False,False,False,normal,1000,0,-1,LSI Logic SAS,SCSI controller 0,7,1,noSharing,[DiskLun_Servidores_Test_Nimble_1] ecbrtsq21/ecbrtsq21_4.vmdk,,,ecbrtsq21 2001,,,DCP,Cluster_Test,ecbrtssx04.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-3154,423e2130-05b5-955d-3c7d-f9ef7fa8210c,,172.20.1.174,172.20.1.174
ecbrtsq21,poweredOn,False,False,Hard disk 3,2002,T:\,563200,False,persistent,False,False,False,False,normal,1000,0,-1,LSI Logic SAS,SCSI controller 0,7,2,noSharing,[DiskLun_Servidores_Test_Nimble_1] ecbrtsq21/ecbrtsq21.vmdk,,,ecbrtsq21 2002,,,DCP,Cluster_Test,ecbrtssx04.bgr.com,/DCP,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-3154,423e2130-05b5-955d-3c7d-f9ef7fa8210c,,172.20.1.174,172.20.1.174
